Songs & Artist,Streams,Daily,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,trend_alignment
Marvin Gaye - Ain't No Mountain High Enough,"1,83,70,02,143 ","8,09,132 ",7tqhbajSfrz2F7E1Z75ASX,Marvin Gaye;Tammi Terrell,United,Ain't No Mountain High Enough,82.0,151666.0,False,0.663,0.6,7.0,-10.87,1.0,0.032,0.43,0.0,0.184,0.8,129.991,4.0,funk,0.8109821109487751
Bryson Tiller - Don't,"1,83,62,44,514 ","6,22,197 ",5ngJKkOmjkN460b2ApBnLk,Colette Lush,Seven-One,Don't,60.0,208124.0,False,0.738,0.288,2.0,-8.721,0.0,0.0332,0.411,0.0,0.107,0.311,79.975,3.0,chill,0.4452267030523689
Maroon 5 - Girls Like You,"1,83,41,52,761 ","3,34,637 ",339GdUcvlp87ezhYF5evR6,Andrew Foy,Best Covers,Girls Like You,26.0,196024.0,False,0.708,0.172,0.0,-18.196,1.0,0.0699,0.887,0.909,0.11,0.324,124.888,4.0,guitar,0.7804876291936012
Coldplay - Paradise,"1,83,00,77,407 ","8,18,805 ",0Rx0DJI556Ix5gBny6EWmn,Bazzi,Soul Searching,Paradise,75.0,169038.0,True,0.844,0.644,11.0,-6.273,0.0,0.0479,0.0828,0.0,0.113,0.591,122.061,4.0,electro,0.9653573009729788
Major Lazer - Cold Water,"1,82,91,96,565 ","3,66,632 ",6xsGllAEwkmF4SSDwdpmMt,Major Lazer;Justin Bieber;MØ,Major Lazer Essentials,Cold Water,58.0,185351.0,False,0.608,0.798,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.5,92.946,4.0,dance,0.5771362332293059
Anne-Marie - 2002,"1,82,88,35,286 ","4,42,088 ",2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,Speak Your Mind (Deluxe),2002,82.0,186986.0,False,0.697,0.683,1.0,-2.881,0.0,0.117,0.0372,0.0,0.137,0.603,96.133,4.0,dance,0.6120046937555585
Chris Brown - Under The Influence,"1,82,88,34,866 ","6,82,738 ",5IgjP7X4th6nMNDh4akUHb,Chris Brown,Indigo (Extended),Under The Influence,96.0,184613.0,True,0.733,0.69,9.0,-5.529,0.0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,4.0,dance,0.9304700034435632
Lady Gaga - Bad Romance,"1,82,73,88,228 ","9,62,967 ",0n3sHHfdOq6Awix3JPe3xl,Halestorm,ReAniMate: The CoVeRs eP,Bad Romance,65.0,248400.0,False,0.545,0.927,1.0,-4.736,1.0,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,4.0,metal,0.9193974570886676
Capital Cities - Safe And Sound,"1,82,63,68,546 ","6,79,090 ",6Z8R6UsFuGXGtiIxiD8ISb,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),Safe And Sound,83.0,192789.0,False,0.655,0.819,0.0,-4.852,1.0,0.0316,0.000176,0.00374,0.104,0.766,117.956,5.0,rock,0.9401819781478948
Outkast - Hey Ya!,"1,82,50,36,793 ","8,29,597 ",,,,,,,,,,,,,,,,,,,,,
Gigi Perez - Sailor Song,"1,81,40,99,702 ","22,81,454 ",,,,,,,,,,,,,,,,,,,,,
Sabrina Carpenter - Please Please Please,"1,81,26,02,255 ","12,32,106 ",,,,,,,,,,,,,,,,,,,,,
Katy Perry - Last Friday Night (T.G.I.F.),"1,80,98,84,810 ","10,49,851 ",3kxjFpTR85S7ktQMluiRSD,Katy Perry,Almorzando solo,Last Friday Night (T.G.I.F.),0.0,230720.0,False,0.65,0.817,3.0,-3.826,0.0,0.0441,0.00124,1.14e-05,0.658,0.728,126.024,4.0,dance,0.8803969728802484
Billie Eilish - Happier Than Ever,"1,80,92,69,158 ","6,79,436 ",4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Happier Than Ever,88.0,298899.0,True,0.332,0.225,0.0,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055,3.0,pop,0.454902441654385
DJ Snake - Taki Taki,"1,80,76,25,685 ","3,64,004 ",7Ifnxt3NpU9Ky2VhC1RDUi,DJ Snake;Selena Gomez;Ozuna;Cardi B,Fiesta portatil,Taki Taki,2.0,212500.0,True,0.843,0.802,1.0,-4.167,0.0,0.228,0.158,5e-06,0.0642,0.618,95.881,4.0,edm,0.61097584981197
Post Malone - I Fall Apart,"1,80,70,29,887 ","2,29,800 ",4MqFHxNM8uM7UEW4t56nzU,Rory Gallagher,Rory Gallagher (Remastered 2017),I Fall Apart,54.0,312400.0,False,0.362,0.614,7.0,-13.297,0.0,0.0961,0.107,0.0012,0.123,0.664,79.432,4.0,british,0.4362631914062345
Adele - Hello,"1,80,64,15,968 ","3,96,249 ",1Yk0cQdMLx5RzzFTYwmuld,Adele,25,Hello,74.0,295502.0,False,0.578,0.43,5.0,-6.134,0.0,0.0305,0.33,0.0,0.0854,0.288,78.991,4.0,soul,0.4369604631717641
BeyoncÃ© - Crazy In Love,"1,80,64,13,490 ","6,96,829 ",,,,,,,,,,,,,,,,,,,,,
Bad Bunny - Callaita,"1,80,03,89,378 ","6,41,579 ",71wFwRo8xGc4lrcyKwsvba,Bad Bunny;Tainy,Un Verano Sin Ti,Callaita,81.0,250533.0,False,0.608,0.626,2.0,-4.773,1.0,0.301,0.597,2.16e-06,0.25,0.246,176.086,4.0,reggaeton,0.32797199892481
Ellie Goulding - Love Me Like You Do,"1,79,75,38,732 ","5,04,831 ",0Cy7wt6IlRfBPHXXjmZbcP,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),Love Me Like You Do,79.0,253520.0,False,0.489,0.597,5.0,-6.633,0.0,0.0292,0.27,0.0,0.105,0.324,95.012,4.0,indie,0.6020545548027258
Farruko - Pepas,"1,79,46,17,427 ","4,97,218 ",5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,Pepas,86.0,287120.0,True,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,latin,0.8185142287818313
"Snoop Dogg - Young, Wild & Free (feta. Bruno Mars)","1,79,38,37,436 ","5,72,637 ",,,,,,,,,,,,,,,,,,,,,
JAÅ¸-Z - Ni**as In Paris,"1,79,16,10,522 ","6,12,019 ",,,,,,,,,,,,,,,,,,,,,
The Beatles - Here Comes The Sun,"1,78,98,58,662 ","6,22,325 ",0rTtmm1wk1CMermrvRBFyo,Viva La Panda,Here Comes The Sun,Here Comes The Sun,58.0,168960.0,False,0.652,0.777,10.0,-8.303,1.0,0.0317,0.00612,0.603,0.102,0.0715,124.97,4.0,deep-house,0.9063967237282988
Rihanna - Only Girl (In The World),"1,78,69,99,003 ","12,72,462 ",,,,,,,,,,,,,,,,,,,,,
Lil Baby - Drip Too Hard,"1,78,65,36,892 ","4,36,062 ",3FQwvjvKnE3O4YKawVUNpA,Lil Baby;Gunna,Bad Boy Club,Drip Too Hard,0.0,145542.0,True,0.897,0.662,1.0,-6.903,0.0,0.292,0.0852,0.0,0.534,0.39,112.509,4.0,hip-hop,0.8539757345109616
Calvin Harris - Outside,"1,78,46,94,610 ","12,21,391 ",2RdREuezrUKCuCcCz5a7ZC,Fiji Blue,Reasons You Should Care,Outside,65.0,174081.0,False,0.587,0.639,6.0,-6.883,0.0,0.0769,0.0924,4.53e-06,0.269,0.258,94.927,4.0,chill,0.6010209203747958
Kesha - TiK ToK,"1,78,37,83,002 ","8,63,842 ",7ifJAUrpQunIXKePCDsyNn,That Girl Lay Lay;Tha Slay Gang,Recess Is Over,Tik Tok,12.0,166373.0,False,0.905,0.691,1.0,-4.533,1.0,0.0747,0.025,0.0,0.106,0.0861,88.036,4.0,kids,0.5228463749287262
DaBaby - ROCKSTAR,"1,78,36,85,344 ","2,17,882 ",3RlsVPIIs5KFhLFhxZ4iDF,Nickelback,All the Right Reasons (Walmart Exclusive Edition),Rockstar,70.0,252040.0,False,0.616,0.91,0.0,-3.004,1.0,0.0386,0.0459,0.0,0.343,0.693,144.072,4.0,alt-rock,0.6189864189872943
JHAYCO - No Me Conoce,"1,78,25,44,743 ","7,38,728 ",7AhSY7tH8oT0T9FpRKXl9q,Jhayco,Halloween 2022 Perreo Vol. 4,No Me Conoce,1.0,240400.0,False,0.654,0.695,10.0,-3.987,0.0,0.173,0.0643,0.0,0.098,0.582,81.153,1.0,latin,0.4554494127143857
Rauw Alejandro - Todo De Ti,"1,77,72,52,417 ","5,05,804 ",4fSIb4hdOQ151TILNsSEaF,Rauw Alejandro,Todo De Ti,Todo De Ti,82.0,199604.0,True,0.78,0.718,3.0,-3.605,0.0,0.0506,0.31,0.000163,0.0932,0.342,127.949,4.0,latino,0.8489533821044679
Avicii - Waiting For Love,"1,77,61,09,924 ","6,79,615 ",2P4OICZRVAQcYAV2JReRfj,Avicii,Stories,Waiting For Love,81.0,230613.0,False,0.579,0.736,6.0,-3.863,0.0,0.0527,0.31,0.0,0.198,0.613,127.999,4.0,edm,0.8498121546112343
J Balvin - Mi Gente,"1,77,32,68,877 ","5,38,303 ",7COfe3P7KgfwDwIRB8LIDw,J Balvin;Willy William,Vibras,Mi Gente,72.0,185040.0,False,0.548,0.704,11.0,-4.838,0.0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,4.0,reggaeton,0.72862123809934
Clean Bandit - Rather Be,"1,77,21,39,151 ","9,16,495 ",,,,,,,,,,,,,,,,,,,,,
Noah Kahan - Stick Season,"1,77,01,08,899 ","8,83,301 ",,,,,,,,,,,,,,,,,,,,,
Kanye West - Stronger,"1,76,55,08,479 ","7,02,285 ",3CrsuTJomWZmeXIvKhV45l,The Score,Carry On,Stronger,66.0,190048.0,False,0.563,0.678,2.0,-4.717,0.0,0.0392,0.0228,0.0,0.342,0.134,127.883,4.0,alt-rock,0.8559383766711718
White Noise Baby Sleep - Clean White Noise,"1,76,23,54,748 ","2,30,870 ",1Nq9uiBzxv6NPnIoSOCQaM,"Spa;Spa, Relaxation and Dreams;Relax Meditate Sleep;Loopable;Lullaby Land",White Noise Spa Collection - 50 Shades of Ambience (Loopable and without fade),Clean White Noise,39.0,72651.0,False,0.0,2.03e-05,9.0,-8.327,1.0,0.0,0.112,0.331,0.663,0.0,0.0,0.0,sleep,0.0899993609701845
d4vd - Here With Me,"1,76,22,36,515 ","7,97,363 ",5icOoE6VgqFKohjWWNp0Ac,Marshmello;CHVRCHES,Here With Me,Here With Me,75.0,156346.0,False,0.791,0.565,5.0,-3.933,0.0,0.0439,0.0623,0.0,0.156,0.181,99.961,4.0,dance,0.6621489433128955
Imagine Dragons - Bones,"1,76,03,21,826 ","6,29,211 ",0HqZX76SFLDz2aW8aiqi7G,Imagine Dragons,Bones,Bones,89.0,165264.0,False,0.773,0.742,5.0,-3.678,0.0,0.046,0.0206,0.0,0.0754,0.571,114.071,4.0,rock,0.8691799167909708
Joji - Glimpse of Us,"1,75,96,85,935 ","7,33,734 ",6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,Glimpse of Us,94.0,233456.0,False,0.44,0.317,8.0,-9.258,1.0,0.0531,0.891,4.78e-06,0.141,0.268,169.914,3.0,pop,0.370798904327008
Survivor - Eye of the Tiger,"1,75,92,82,681 ","7,35,748 ",2KH16WveTQWT6KOG9Rg6e2,Survivor,Rocky IV,Eye of the Tiger,77.0,245640.0,False,0.817,0.599,0.0,-9.249,0.0,0.0328,0.132,0.000311,0.0873,0.548,108.873,4.0,rock,0.7900025996605653
Taylor Swift - august,"1,75,42,63,046 ","6,81,398 ",3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,folklore,august,86.0,261922.0,False,0.532,0.623,5.0,-9.208,1.0,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4.0,pop,0.5428324177307481
Gym Class Heroes - Stereo Hearts,"1,75,26,48,609 ","8,32,696 ",,,,,,,,,,,,,,,,,,,,,
Snow Patrol - Chasing Cars,"1,75,07,27,062 ","7,29,399 ",5hnyJvgoWiQUYZttV4wXy6,Snow Patrol,Eyes Open,Chasing Cars,80.0,267960.0,False,0.56,0.595,9.0,-4.53,1.0,0.0274,0.199,6.47e-05,0.132,0.144,104.011,4.0,rock,0.7186381007903758
Alex Warren - Ordinary,"1,74,54,76,095 ","30,93,336 ",,,,,,,,,,,,,,,,,,,,,
Zedd - The Middle,"1,74,47,52,341 ","4,04,452 ",6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,Bleed American,The Middle,81.0,165853.0,False,0.643,0.849,2.0,-5.428,1.0,0.0526,0.0371,0.0,0.058,0.903,162.152,4.0,emo,0.4334942573200422
Dire Straits - Sultans Of Swing,"1,74,23,48,769 ","9,20,716 ",37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Dire Straits,Sultans Of Swing,81.0,348400.0,False,0.733,0.794,5.0,-10.023,1.0,0.0307,0.0614,0.0367,0.33,0.931,148.174,4.0,rock,0.5712819061008823
Metro Boomin - Creepin',"1,73,89,29,076 ","4,82,415 ",,,,,,,,,,,,,,,,,,,,,
Joji - SLOW DANCING IN THE DARK,"1,73,75,34,310 ","11,22,292 ",,,,,,,,,,,,,,,,,,,,,
Natasha Bedingfield - Unwritten,"1,73,50,01,210 ","11,55,457 ",,,,,,,,,,,,,,,,,,,,,
Alessia Cara - Scars To Your Beautiful,"1,73,28,07,792 ","4,72,499 ",0wI7QkCcs8FUQE1OkXUIqd,Alessia Cara,Know-It-All,Scars To Your Beautiful,78.0,230240.0,False,0.573,0.739,0.0,-5.74,1.0,0.129,0.0285,0.0,0.111,0.451,97.085,4.0,electro,0.6272856415468008
Khalid - Better,"1,72,62,45,978 ","5,92,903 ",4ljGFqApJVMvkkhnVezg4K,Sonny Fodera,Better,Better,60.0,213298.0,False,0.593,0.857,2.0,-7.088,1.0,0.046,0.000429,0.143,0.192,0.313,123.993,4.0,deep-house,0.9296119088064148
The Cranberries - Zombie,"1,72,57,15,393 ","9,13,151 ",7EZC6E7UjZe63f1jRmkWxt,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),Zombie,82.0,306440.0,False,0.309,0.649,7.0,-8.994,1.0,0.035,0.0158,0.00591,0.367,0.312,166.915,4.0,rock,0.3938285927984729
David Kushner - Daylight,"1,72,36,82,223 ","6,91,626 ",11TmWrHkxwtVcCtEdAXjJA,Watchhouse,Such Jubilee,Daylight,69.0,193533.0,False,0.582,0.371,2.0,-9.585,0.0,0.028,0.912,0.00784,0.108,0.163,128.756,4.0,bluegrass,0.8370927592594696
Various Artists -,"1,72,36,82,223 ","6,91,626 ",7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,残響散歌,77.0,184893.0,False,0.367,0.896,11.0,-4.002,1.0,0.091,0.000627,0.0,0.207,0.38,170.863,4.0,j-pop,0.3638054146909651
Pharrell Williams - Happy,"1,72,34,96,178 ","5,23,911 ",0INUE1K7cEiE8VH63Rv5RJ,Mudvayne,Lost and Found,Happy?,69.0,216426.0,True,0.546,0.97,5.0,-2.661,0.0,0.097,0.000823,2.08e-05,0.275,0.383,100.065,4.0,industrial,0.6607214291626724
Ariana Grande - positions,"1,71,60,99,664 ","3,84,189 ",35mvY5S1H3J2QZyna3TFe0,Ariana Grande,Positions,positions,85.0,172324.0,True,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,pop,0.622297604073102
Martin Garrix - In the Name of Love,"1,71,57,87,895 ","4,97,528 ",23L5CiUhw2jV1OIMwthR3S,Martin Garrix;Bebe Rexha,In the Name of Love,In the Name of Love,79.0,195706.0,False,0.501,0.519,4.0,-5.88,0.0,0.0409,0.109,0.0,0.454,0.168,133.99,4.0,progressive-house,0.7611883735121255
Dynoro - In My Mind,"1,71,30,53,944 ","2,87,967 ",0E9ZjEAyAwOXZ7wJC0PD33,Dynoro;Gigi D'Agostino,In My Mind,In My Mind,79.0,184560.0,False,0.694,0.77,6.0,-5.335,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905,4.0,electro,0.8921299958559783
Lady Gaga - Just Dance,"1,71,13,17,759 ","10,59,543 ",3VBXcradZOCVLaAh7FIcSi,Lady Gaga;Colby O'Donis,Halloween Party Canzoni per Bambini 2022,Just Dance,0.0,244055.0,False,0.813,0.74,1.0,-4.668,0.0,0.0327,0.0318,1.43e-05,0.166,0.699,118.976,4.0,dance,0.9510466968045505
Taylor Swift - Style,"1,71,08,87,293 ","13,40,459 ",1KWb8TK1YsaK6KAyFH83Gj,Stefflon Don,Style (Prod By Cosmo),Style,39.0,184800.0,False,0.839,0.875,7.0,-4.885,1.0,0.212,0.0138,0.0052,0.0584,0.677,99.999,4.0,dancehall,0.6640609204787976
Fleetwood Mac - The Chain,"1,70,76,90,164 ","12,90,598 ",7IctzNEJucIBzkAWYg6np2,Kerala Dust,The Chain,The Chain,54.0,321763.0,False,0.682,0.492,9.0,-13.151,1.0,0.0569,0.0162,0.0456,0.107,0.398,151.016,4.0,electronic,0.5346752756490246
Bruno Mars - Leave The Door Open,"1,70,49,22,830 ","8,54,891 ",02VBYrHfVwfEWXk5DXyf0T,Bruno Mars;Anderson .Paak;Silk Sonic,An Evening With Silk Sonic,Leave The Door Open,84.0,242096.0,False,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.0,0.0927,0.719,148.088,4.0,dance,0.5742311573434722
ZAYN - PILLOWTALK,"1,70,27,81,455 ","5,92,639 ",0PDUDa38GO8lMxLCRc4lL1,ZAYN,Mind Of Mine (Deluxe Edition),PILLOWTALK,78.0,202746.0,True,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944,4.0,dance,0.9016175010377498
NF - Let You Down,"1,70,06,20,721 ","3,39,454 ",6SrwmS9G3gI3cGNUqv6QzV,Armin van Buuren,"Feel Again, Pt. 1",Let You Down,56.0,210476.0,False,0.572,0.956,10.0,-3.605,0.0,0.0418,0.0104,0.000188,0.205,0.0375,125.998,4.0,progressive-house,0.8789906984818917
Kygo - It Ainât Me,"1,69,99,38,715 ","5,36,216 ",2KsdoMZsL2ajnjjYUWm1ZT,Sara Farell,#Covers,It Aint Me,52.0,192545.0,False,0.354,0.415,9.0,-6.578,1.0,0.0289,0.797,0.0,0.107,0.421,175.537,4.0,acoustic,0.3318041336942118
KAROL G - Tusa,"1,69,91,70,358 ","2,66,463 ",7k4t7uLgtOxPwTpFmtJNTY,KAROL G;Nicki Minaj,Tusa,Tusa,78.0,200960.0,False,0.803,0.715,2.0,-3.28,1.0,0.298,0.295,0.000134,0.0574,0.574,101.085,4.0,reggaeton,0.6756683690980116
XXXTENTACION - Look At Me!,"1,69,45,25,554 ","2,98,634 ",7floNISpH8VF4z4459Qo18,XXXTENTACION,Look At Me!,Look At Me!,82.0,126345.0,True,0.763,0.726,1.0,-6.405,1.0,0.282,0.259,0.0,0.0976,0.349,139.059,4.0,hip-hop,0.6882061566457617
KAROL G - PROVENZA,"1,69,45,12,106 ","6,07,055 ",7dSZ6zGTQx66c2GF91xCrb,KAROL G,PROVENZA,PROVENZA,93.0,210200.0,False,0.87,0.516,1.0,-8.006,1.0,0.0541,0.656,0.00823,0.11,0.53,111.005,4.0,reggae,0.8273073395414747
Portugal. The Man - Feel It Still,"1,69,44,44,708 ","5,76,831 ",70RzloawWHzYQoOcUhabfG,Mini Pop Kids,Mini Pop Kids 15,Feel It Still,10.0,164196.0,False,0.735,0.651,11.0,-7.944,1.0,0.0528,0.0549,0.0,0.0771,0.793,79.009,4.0,kids,0.4369938454953925
Fifth Harmony - Work from Home,"1,69,29,51,889 ","4,52,907 ",,,,,,,,,,,,,,,,,,,,,
Kate Bush - Running Up That Hill (A Deal With God),"1,68,83,62,290 ","8,93,840 ",75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Hounds Of Love,Running Up That Hill (A Deal With God),90.0,298933.0,False,0.629,0.547,10.0,-13.123,0.0,0.055,0.72,0.00314,0.0604,0.197,108.375,4.0,pop,0.7615288932781898
Kanye West - Flashing Lights,"1,68,82,75,183 ","12,31,085 ",1KGNzb5XDbFOJCOhQjnDJy,Ashley Wallbridge;John Weber;Bodine,Flashing Lights,Flashing Lights,48.0,203567.0,False,0.244,0.899,7.0,-4.386,0.0,0.0531,0.00258,0.000341,0.114,0.0539,129.981,4.0,trance,0.8203421498683608
Sean Paul - No Lie,"1,68,81,19,619 ","10,38,792 ",48QmG1dfvMuYLxMPt7KSRA,Sean Paul;Dua Lipa,Mad Love The Prequel,No Lie,83.0,221176.0,False,0.742,0.882,7.0,-2.862,1.0,0.117,0.0466,0.0,0.206,0.463,102.04,4.0,dance,0.6873650437522743
Bad Bunny - DtMF,"1,68,76,33,298 ","38,41,094 ",,,,,,,,,,,,,,,,,,,,,
Lost Frequencies - Where Are You Now,"1,68,50,33,861 ","4,05,240 ",3uUuGVFu1V7jTQL60S1r8z,Lost Frequencies;Calum Scott,Where Are You Now,Where Are You Now,88.0,148197.0,False,0.671,0.636,6.0,-8.117,0.0,0.103,0.515,0.000411,0.172,0.262,120.966,4.0,edm,0.9691787560458828
Lil Nas X - Old Town Road,"1,68,40,93,271 ","3,21,731 ",0F7FA14euOIX8KcbEturGH,Lil Nas X,7 EP,Old Town Road,77.0,113000.0,False,0.907,0.53,1.0,-6.112,1.0,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4.0,hip-hop,0.7314933825647307
The Lumineers - Ho Hey,"1,68,31,16,273 ","6,36,733 ",1K3LRUEcUz5FMtPYyg0F45,The Lumineers,The Lumineers (Deluxe Edition),Ho Hey,79.0,163133.0,False,0.682,0.471,0.0,-9.182,1.0,0.0301,0.765,0.0,0.0908,0.421,79.907,4.0,folk,0.4443842630653082
MKTO - Classic,"1,68,18,67,616 ","3,49,620 ",6FE2iI43OZnszFLuLtvvmg,MKTO,MKTO,Classic,82.0,175426.0,False,0.72,0.791,1.0,-4.689,1.0,0.124,0.0384,0.0,0.157,0.756,102.071,4.0,rock,0.6917646454554328
Lil Peep - Falling Down,"1,68,11,52,383 ","7,06,945 ",39BjmE63Oum0jR2QpHYSJv,Nohidea,Esuna,falling down,63.0,96053.0,False,0.778,0.309,8.0,-16.688,1.0,0.324,0.915,0.0925,0.343,0.556,80.115,4.0,sad,0.4361295539889857
Maluma - HawÃ¡i,"1,67,98,11,440 ","5,39,898 ",1yoMvmasuxZfqHEipJhRbp,Maluma,PAPI JUANCHO,Hawái,77.0,199112.0,False,0.783,0.727,6.0,-3.454,0.0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,4.0,reggaeton,0.3025439340427533
Maroon 5 - This Love,"1,67,94,17,400 ","11,70,612 ",1mh5s6XJ3RLJBRPErACsHW,DAVICHI,Descendants Of The Sun Pt.3 (Original Television Soundtrack),This Love,64.0,225171.0,False,0.406,0.446,9.0,-4.306,1.0,0.0335,0.739,0.0,0.194,0.214,138.66,4.0,k-pop,0.6914318309325316
Nickelback - How You Remind Me,"1,67,65,70,538 ","9,85,921 ",0gmbgwZ8iqyMPmXefof8Yf,Nickelback,Silver Side Up,How You Remind Me,80.0,223840.0,False,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,4.0,grunge,0.3552895224500323
Post Malone - Psycho,"1,67,44,92,420 ","2,88,025 ",3CYH422oy1cZNoo0GTG1TK,Red Velvet,‘The ReVe Festival’ Finale,Psycho,75.0,210560.0,False,0.664,0.666,8.0,-2.203,1.0,0.0446,0.193,0.0,0.0854,0.405,139.987,4.0,k-pop,0.6687171923349061
Surf Curse - Freaks,"1,67,44,71,503 ","9,38,853 ",7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Freaks,86.0,147062.0,False,0.345,0.941,9.0,-9.918,1.0,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,4.0,punk,0.3052191919344378
Rihanna - Work,"1,67,33,60,640 ","4,73,871 ",1EiLrPd8JMTcQUr1aLEUKi,Gang Starr,Moment Of Truth,Work,66.0,177666.0,True,0.787,0.832,10.0,-4.671,1.0,0.301,0.0347,0.0,0.0593,0.814,92.606,4.0,hardcore,0.5728701015168929
sombr - back to friends,"1,67,32,66,701 ","38,17,533 ",2Obwg8XE4sWXLpJSDlxn1r,Lauren Spencer Smith,Back to Friends,Back to Friends,68.0,215980.0,False,0.749,0.319,2.0,-9.946,1.0,0.0771,0.82,0.0,0.0993,0.216,116.828,4.0,songwriter,0.907350539816016
The Fray - How To Save A Life,"1,67,30,75,204 ","7,14,202 ",5fVZC9GiM4e8vu99W0Xf6J,The Fray,How To Save A Life,How to Save a Life,80.0,262533.0,False,0.64,0.743,10.0,-4.08,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,4.0,rock,0.9395213265426036
Jessie J - Bang Bang,"1,67,19,67,693 ","4,70,807 ",61YzdCCBPM5Pc7lIiD5i8C,K'NAAN;Adam Levine,Troubadour,Bang Bang,69.0,186533.0,True,0.623,0.901,10.0,-4.402,0.0,0.182,0.0785,0.0,0.0251,0.896,179.985,4.0,reggae,0.3033026695889221
KAROL G - Si Antes Te Hubiera Conocido,"1,67,00,83,865 ","12,95,426 ",,,,,,,,,,,,,,,,,,,,,
TV Girl - Lovers Rock,"1,66,95,09,690 ","11,01,642 ",6dBUzqjtbnIa1TwYbyw5CM,TV Girl,French Exit,Lovers Rock,83.0,213920.0,False,0.559,0.871,5.0,-5.338,0.0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,4.0,indie,0.7337985821437368
Foo Fighters - Everlong,"1,66,89,34,614 ","9,62,981 ",5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,The Colour And The Shape,Everlong,84.0,250546.0,False,0.413,0.881,11.0,-5.541,0.0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4.0,grunge,0.4704281399980727
Imagine Dragons - Whatever It Takes,"1,66,84,57,997 ","5,74,335 ",6Qn5zhYkTa37e91HC1D7lb,Imagine Dragons,Evolve,Whatever It Takes,81.0,201240.0,False,0.672,0.655,10.0,-5.021,0.0,0.0311,0.0362,0.0,0.117,0.556,134.945,4.0,rock,0.7458105543799667
Steve Lacy - Bad Habit,"1,66,66,88,795 ","9,66,049 ",0TiUwSybDflJu4Qe2AUoGD,Ben Platt,Sing To Me Instead,Bad Habit,49.0,262760.0,False,0.339,0.495,5.0,-6.374,1.0,0.0325,0.379,0.0,0.102,0.121,134.336,4.0,show-tunes,0.7562451738413111
Michael Jackson - Beat It,"1,66,07,58,909 ","9,26,647 ",,,,,,,,,,,,,,,,,,,,,
Shawn Mendes - Mercy,"1,66,05,01,598 ","5,14,315 ",0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,Illuminate (Deluxe),Mercy,82.0,208733.0,False,0.555,0.662,11.0,-4.952,0.0,0.0827,0.125,0.0,0.111,0.356,148.128,4.0,dance,0.5734538499720753
"The Rolling Stones - Paint It, Black","1,65,95,74,059 ","6,46,287 ",63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones,Aftermath,"Paint It, Black",80.0,202266.0,False,0.464,0.795,1.0,-9.267,1.0,0.0926,0.0493,0.00244,0.399,0.612,158.691,4.0,british,0.4639725682395352
Hotel Ugly - Shut up My Moms Calling,"1,65,88,09,564 ","13,12,689 ",,,,,,,,,,,,,,,,,,,,,
A$AP Rocky - Praise The Lord (Da Shine),"1,65,45,43,645 ","5,27,708 ",,,,,,,,,,,,,,,,,,,,,
Sam Smith - Dancing With A Stranger,"1,65,19,69,441 ","5,68,258 ",6YOOCjjIb0pBZXbJjYgUlP,Sara Farell,Dancing With A Stranger,Dancing With A Stranger,43.0,188735.0,False,0.595,0.18,9.0,-11.391,1.0,0.0298,0.89,0.0,0.113,0.261,79.922,3.0,acoustic,0.4427527982678413
